transaction_id,customer_id,customer_name,email,card_number,merchant,merchant_category,amount,currency,transaction_type,status,country,device,timestamp,is_fraud
ffc90b764c364391aba73ab0415c468f,df348791,Steven Lee,kari96@example.net,4762958975317018972,Flores-Davis,Entertainment,886.65,CAD,Payment,Failed,Albania,ATM,2023-04-16 11:30:47,0
07c3e2e444534c34a3f1bd57ef3f8a3b,193cf141,Candice Cook,michael60@example.net,3530021452685844,Wilson-Baker,Entertainment,1573.26,CAD,Payment,Failed,Saint Martin,Mobile,2023-05-02 13:44:49,0
6d8e6f788fb348d7999a20101e9d8dff,44a233f1,Derek Arellano,anne68@example.com,4538297945644396,"Scott, Rosario and Nelson",Electronics,4161.76,GBP,Purchase,Success,Malta,POS,2023-10-01 22:43:55,0
2f5ccdbe38274a9b9a247126be527580,b85021f9,Donald Perry,suzanne28@example.com,4537286341471,Hawkins Ltd,Healthcare,1357.82,USD,Transfer,Pending,Saint Pierre and Miquelon,ATM,2023-06-08 07:09:47,0
90a0fd7c2c92492d9faba879be3bdd7e,9c450d86,James Vaughan,alyssa99@example.net,4395159598208602856,"Cantrell, Ferguson and Taylor",Retail,2724.38,CAD,Transfer,Failed,Anguilla,Web,2023-06-27 18:21:03,0
43e1c12cd60044b799ee93c4328dfb50,e5d61937,Chris Smith,dianaortiz@example.org,4260561034078475,Fields-Bowers,Healthcare,4282.42,GBP,Transfer,Failed,Heard Island and McDonald Islands,ATM,2023-03-08 04:19:22,0
f34b3061ec15497d820b18e89eddefb9,88e1eebf,Marcus Walters,martinlisa@example.com,6011431744761835,"Nelson, Martin and Rivera",Entertainment,2311.56,USD,Payment,Failed,New Zealand,Mobile,2023-07-21 15:52:20,0
8ce233d8769e4c86aeb669b19d33dfc9,4be6d31f,Diana Hall,paulward@example.org,4134296509856311,Munoz Ltd,Healthcare,3357.67,GBP,Payment,Failed,Madagascar,Web,2023-08-18 05:05:05,0
a1c929c2b8234e50b9475c2e55eaeecc,4ac73e79,Arthur Hart,ambermunoz@example.org,3590133805927885,Oneal-Rivera,Entertainment,516.19,USD,Purchase,Pending,Singapore,Mobile,2023-01-29 11:13:15,0
4a768d5772c244c6bd210709fe867fb5,1bac7a4e,Amanda Thompson,smithashley@example.org,180058725120471,Lopez and Sons,Retail,3063.13,CAD,Withdrawal,Pending,Gibraltar,POS,2023-01-17 03:49:42,0
9a6b15433f6047b0ad56be1f6aa7852d,5bd4adfb,Alicia Hale,scott47@example.net,4452856578222253386,Bennett-Huff,Entertainment,4015.18,CAD,Withdrawal,Success,Jersey,ATM,2023-01-15 12:30:50,0
9cecc41c313243259bc717b4a9548567,548ec83f,Erika Moss,smerritt@example.net,2719151074271197,Austin-Rivera,Retail,172.32,EUR,Withdrawal,Pending,Costa Rica,ATM,2023-02-27 05:07:02,0
5ebc1037a4ba42409031f696b4fffcc3,940838bb,Ruth Davis,harrisyvonne@example.com,4506685907695,Ward Inc,Electronics,2018.99,EUR,Transfer,Pending,Philippines,POS,2023-08-24 19:30:18,0
14aa26eb9a7b4fe796a5256d96f9daf8,0bc6a1a9,Jeffrey Rogers,lauren99@example.net,4176430065234821590,Porter Group,Travel,2091.43,EUR,Purchase,Pending,Suriname,POS,2023-12-17 04:32:57,0
c5da6cbb6d3f4d99846112c15027efd1,7d77b144,Jared Bond,jillcrawford@example.net,4670239792237272662,Boyd-Velazquez,Healthcare,2589.03,EUR,Transfer,Pending,Bahamas,Mobile,2023-04-17 10:02:43,0
47b4f4504a494b00bd9ea60b45f859b0,b5a05c88,Jacqueline Erickson,rodriguezlucas@example.net,3546621647232105,Conner and Sons,Electronics,974.31,EUR,Transfer,Failed,Hungary,Mobile,2023-08-21 08:47:08,0
6b76146bc00c41aeabaeef3839f1657c,6096de0c,Jason Jackson,dawn49@example.net,213138990524366,Newton Inc,Healthcare,4893.82,GBP,Payment,Success,Guernsey,ATM,2023-10-31 06:18:48,0
04dbf114ac8242289c8d914d79820073,2dc16f47,Christina Everett,emmataylor@example.net,6011429242836729,"Roberts, Peterson and Wise",Retail,4720.35,GBP,Transfer,Pending,Cameroon,ATM,2023-12-14 20:17:10,0
a4986130e4234191b0971b7be8d89a32,de96b98d,Katie Howard,obriencorey@example.com,6011955061049390,Scott and Sons,Food,2998.62,GBP,Payment,Success,Sao Tome and Principe,POS,2023-06-02 00:34:53,0
ebc54981e07f45fba1b02824b0a7226b,d0a1c449,Barbara Moon,ojohns@example.net,6567666567992680,"Johnston, Williams and Bailey",Electronics,3194.85,CAD,Purchase,Pending,Costa Rica,ATM,2023-01-05 09:14:34,0
4c107532619d458e8e75e7eeb4bc18f4,4b3ad954,Caleb Simon,pcabrera@example.net,4647325503717300359,"Yang, Rojas and Sullivan",Electronics,2122.37,USD,Purchase,Failed,Cape Verde,ATM,2023-12-03 17:42:30,0
4256abd6bb694e4d85d3fe4adc201300,0d51910c,Ashley Mcpherson,lturner@example.org,213175392127349,Simmons PLC,Healthcare,697.33,USD,Payment,Pending,United Arab Emirates,Web,2023-04-14 18:31:52,0
3aa763e8f2544a528dde910d8b1d2529,4732ee1f,Robert Berry,richard58@example.org,180065375712671,Whitaker-Dunn,Travel,1612.41,GBP,Payment,Success,Vanuatu,POS,2023-01-04 07:36:17,0
d1888810bf004bc2aa44580e98d05ca3,2d64ce47,William Hall,armstrongraymond@example.org,3532832969092292,"Haynes, Vincent and Quinn",Healthcare,559.36,EUR,Transfer,Success,El Salvador,ATM,2023-07-06 19:16:50,0
c587dd29d572458ab28a4e6058dd6a60,64db5b2b,Lisa Garrett,deanleslie@example.net,3566362817808623,"Brown, Gregory and Sandoval",Food,973.23,EUR,Purchase,Success,Svalbard & Jan Mayen Islands,ATM,2023-02-04 08:01:43,0
83bef4d71de74aee90d2cc5a4800e24a,971b3274,Michael Mitchell,dsmith@example.net,180008355421954,"White, Miller and Cunningham",Electronics,4127.33,GBP,Transfer,Failed,Sao Tome and Principe,Web,2023-04-10 11:16:21,0
57b2a86703674e818401448823691e4d,063a1a55,Preston Carey,bergnathan@example.org,4608893300971237,"Jones, Parker and Beard",Retail,4282.25,EUR,Withdrawal,Failed,Bouvet Island (Bouvetoya),Mobile,2023-05-08 21:33:57,0
85095f112a2c4c918ac60b2b9f4f673b,1a746508,Daniel Ortiz,vbrown@example.net,4903292531929811,Dixon PLC,Healthcare,4783.23,EUR,Payment,Success,Mongolia,ATM,2023-08-28 09:09:57,0
d5d7142d61d3405f9e41627692865b00,9c21fdb2,Shannon Burch,evanadams@example.net,373439067245828,"Navarro, Hudson and Fowler",Food,3316.58,EUR,Payment,Success,Italy,ATM,2023-03-19 00:08:25,0
162a05363376444fa2d92bed598babbf,baea7d26,Janet Tanner,garcianicolas@example.org,4968811961662006,"Clark, Anderson and Archer",Food,2560.23,EUR,Withdrawal,Failed,Mauritius,Web,2023-09-10 16:41:58,0
822e19a2951c44068834742dc0adbd58,e3bc25bd,Julia Lee,timothyjones@example.net,2268947724154070,"Richardson, Smith and Hudson",Retail,3684.7,USD,Withdrawal,Success,Azerbaijan,POS,2023-11-08 04:18:08,0
50ddc6596c374cdaba6295a8b50ae1fb,e9e43cce,Wayne Mcmillan,carla75@example.net,373466248282164,Hines Ltd,Retail,1811.25,EUR,Purchase,Success,Ethiopia,POS,2023-06-14 03:47:56,0
dbf04e674ca54e359aa0d9ecdbc7cb5d,e145b800,Mr. Kevin Morrison,gordonnicole@example.com,6011301039721960,Brown-Meyer,Electronics,668.08,CAD,Transfer,Failed,Nigeria,Web,2023-12-24 15:30:25,0
0efbfb93a26241769af24e36009b22b8,487b460b,Stephanie Thompson,lawrencereese@example.net,6011832102768553,Hamilton-Wong,Healthcare,4814.35,EUR,Withdrawal,Success,Liberia,ATM,2023-06-19 14:04:54,0
6c7e560aa21642c68415f1bb4dd1a831,152ebab0,Christine Miller,atkinsshannon@example.com,36755971337628,Woods-Peters,Travel,1551.23,USD,Withdrawal,Failed,Poland,Web,2023-11-14 01:57:22,0
fcdd68433fdf44b29952dac9a82581cc,3bd38a44,Brianna Kramer,collinsemma@example.net,2565562325031971,Wright-Parker,Healthcare,1896.33,USD,Withdrawal,Failed,Denmark,Mobile,2023-10-06 10:59:23,0
91c3536729cf41d4a3db0f37dbaf1bb8,383cff66,Laurie Martinez,vwells@example.org,4093625951424310,Huerta-Ortiz,Entertainment,1518.64,CAD,Payment,Failed,Austria,ATM,2023-08-26 15:07:22,0
5a75acc592084323b10b9a04656f3336,e9d7649d,Amanda Acevedo,gregory66@example.net,30143564785659,Davis LLC,Retail,775.48,CAD,Payment,Pending,Zimbabwe,POS,2023-10-01 20:29:37,0
b19238a2285b4357a568ee30f5775d48,74b4c143,Ashley Mitchell,kimberlylandry@example.com,180051503541281,Cox Inc,Food,3096.05,EUR,Withdrawal,Failed,British Indian Ocean Territory (Chagos Archipelago),ATM,2023-03-05 07:27:35,0
f6860b516d214916928267d2fc48233d,8e2e4f3e,Jeremiah Caldwell,wolfecarrie@example.com,639024172699,Moore Inc,Electronics,687.76,USD,Payment,Pending,Iran,ATM,2023-03-30 11:43:00,0
4c4966bf4f744227b5b7c2cd2b85b1dc,bcedbdbe,Jerry Carroll,thompsonelizabeth@example.org,2223355499799190,Gregory PLC,Electronics,936.03,EUR,Withdrawal,Success,Palestinian Territory,POS,2023-02-16 23:52:43,0
6a72c53f5b174d4aa6cc1572441c081a,81a49b80,Kevin Hardy,garrettallison@example.com,30594363244472,Young Ltd,Travel,1535.83,CAD,Purchase,Pending,Tajikistan,Web,2023-07-24 13:13:27,0
5ea00630710b49e4a735991e56027801,7d625de8,Barbara Frye,mortonmichael@example.org,3517330669753544,Kidd PLC,Healthcare,4377.52,EUR,Purchase,Pending,Bahamas,ATM,2023-03-20 07:20:12,0
74e72ac9f10746a3979e65acc00716ed,99748c77,Roger Jones,shelby75@example.org,4945869325574827088,Bailey LLC,Travel,4601.55,EUR,Withdrawal,Failed,Tuvalu,Web,2023-10-23 20:00:02,0
ffab1224166a4146904ec2bdbf643d04,d5ea5c29,Regina Alexander,reeveslatoya@example.net,3568687450703170,Whitaker-Estrada,Electronics,4150.66,EUR,Purchase,Pending,Holy See (Vatican City State),Mobile,2023-11-19 05:00:05,0
7debf4b38219434dbf04c9b70252f69f,c52c4a1b,Heidi Edwards,hoodkristie@example.org,343977874905636,"Smith, Drake and Burke",Travel,3197.93,GBP,Withdrawal,Failed,Saint Pierre and Miquelon,Mobile,2023-05-10 09:34:52,0
41138cc168464b8d9d77753f892fb30a,f8a4d36c,Brian Porter,pamela13@example.net,349677872283655,"Lee, Arias and Davies",Food,1309.84,CAD,Withdrawal,Pending,Serbia,Mobile,2023-03-31 08:30:29,0
df8e53b8aaa14c1d83f62d0a44e5dd06,a3ab0944,Jeremy Martin,vmcintyre@example.com,30278443553686,Roberts-Smith,Food,1900.44,EUR,Purchase,Pending,Guatemala,Web,2023-01-16 09:30:38,0
d419bc336fc94569899822512809dae6,793b68bf,Kyle Parsons,jenniferevans@example.org,6011890151410212,Galloway and Sons,Travel,1155.7,CAD,Transfer,Failed,Dominican Republic,Mobile,2023-10-31 21:23:19,0
c3f77ffa8c764deda4255fd41441ee11,dbb88902,James Ball,lisa60@example.org,3537780367314500,"Banks, Zimmerman and Roberson",Healthcare,4463.13,CAD,Transfer,Failed,South Georgia and the South Sandwich Islands,ATM,2023-05-20 07:46:47,0
4bf168bde5ff454182d8c71504925891,b07febdf,Audrey Daniels,lisa20@example.net,5148172756537188,Jordan LLC,Retail,4296.75,GBP,Payment,Failed,Pitcairn Islands,Mobile,2023-08-31 05:05:27,0
5fb3ab6fd35743cc8c4cc5700689c969,9d2acd24,Kenneth Holland,johnsonchristopher@example.net,3559536510931738,"Garcia, Carter and Ward",Retail,1412.34,USD,Payment,Success,Liberia,Mobile,2023-09-06 22:03:37,0
322171a5a031478fa0b6907fa2f22722,1a33ba16,Cynthia Vega,johnsonlarry@example.com,630440443277,Brennan-Henry,Travel,2657.76,USD,Purchase,Failed,Uganda,ATM,2023-10-31 01:54:56,0
80f2fa6c36354ef98d2309249a9dc07d,8a08cb96,Amber Lewis,johnsonchristopher@example.org,6554218035134704,"Daniels, White and Evans",Electronics,2026.97,GBP,Purchase,Pending,Micronesia,POS,2023-04-04 11:07:15,0
aa5d0699aa164270a91fcf2c0e8f2f83,3b59195e,Danny Beck,patelrachel@example.org,6011443907664813,Wang Group,Entertainment,2173.1,USD,Transfer,Pending,Iceland,Mobile,2023-03-16 11:35:17,0
a1e9b7c9c1014190986d11563b87dfe0,a0daac69,Parker Walker,yhall@example.com,4988871428274338,"Reid, Carroll and Hunter",Travel,4369.52,EUR,Transfer,Success,China,POS,2023-10-14 00:43:10,0
31419818feba4aa89f84a9e153ef0b0f,4d68398c,Matthew Alexander,jberg@example.net,348349950774754,Sutton Group,Travel,1052.27,EUR,Purchase,Failed,Comoros,ATM,2023-06-30 05:26:54,0
03c53ca4236043dcb0fbcf03673dcfa0,92a40d3a,Ryan Fuller,mary93@example.com,4792560474165794576,Taylor Group,Entertainment,2647.07,USD,Purchase,Success,Spain,ATM,2023-02-10 14:52:40,0
c77795b524b74ec3b691e2d2829609cd,4bf1f5ef,Diane Chapman,michaelgarcia@example.net,4809260461647468,"Hamilton, Webster and Luna",Retail,2927.7,CAD,Withdrawal,Pending,Faroe Islands,ATM,2023-05-27 21:33:38,0
8262a9855e494ea6a83abbff40250497,17646bca,Michael Jones,ivargas@example.net,6571412929060351,Boyer Inc,Retail,3427.51,GBP,Withdrawal,Pending,Armenia,ATM,2023-07-17 16:50:50,0
dc7e26493d9c4fe09ae1dc7331fe031f,a47f2297,Michelle Bray,emily30@example.org,4621649069775794,Benson-Ritter,Food,418.43,CAD,Transfer,Pending,Angola,POS,2023-04-24 14:45:01,0
06f2e1e968c24e21bd0406f46a2421f2,be40bde8,Jonathan Gillespie,shermanlatoya@example.org,4031814164017534,Foster-Evans,Entertainment,2660.09,USD,Purchase,Pending,Bhutan,ATM,2023-04-27 16:08:59,0
8bb3ea1de0a94889977c465ae82f86c1,73b97cd3,Brooke Bell,cwilson@example.com,4933104722073248,Higgins PLC,Retail,3832.31,CAD,Withdrawal,Failed,Bulgaria,Web,2023-09-01 09:23:10,0
1e954cffd528492a863bbe8938a5ee8b,87445921,Tammy Dillon,xayala@example.com,343387930344707,Fletcher-Mccarty,Food,2072.25,EUR,Withdrawal,Pending,Holy See (Vatican City State),ATM,2023-05-27 03:47:19,0
f72de4a8eee4456ea4d52b4226506411,63a26e12,Kathleen Obrien,brianmartin@example.net,213105073780785,Davis-Santiago,Retail,2384.67,GBP,Payment,Success,Colombia,ATM,2023-10-26 11:46:36,0
145864aaa34e48d1a8419c66cc9d2279,f671ebbf,Gary Jordan,chenjerry@example.net,36066802737501,Acevedo-House,Retail,430.47,EUR,Payment,Failed,Sao Tome and Principe,POS,2023-08-28 03:32:21,0
fb32716a4ff1431981bc52fb2c2fced6,c7f534db,Richard Peters,lopezfred@example.org,4100336428656994,Hall-Benson,Healthcare,4836.07,GBP,Transfer,Pending,Tunisia,POS,2023-01-17 18:32:47,0
cdf214cc1ab44220af13ac199d7feee3,fac38707,John Gillespie,joshua62@example.net,3552142568436626,Gray-Vargas,Entertainment,1956.61,CAD,Purchase,Success,Tokelau,ATM,2023-05-09 13:32:26,0
ffee36d5229a4f92ad221aa6559a9641,6621a5a0,Justin Miller,edwardsrobert@example.net,3551051263180150,Robinson Ltd,Entertainment,4671.14,GBP,Transfer,Pending,Burkina Faso,ATM,2023-08-24 16:38:55,0
6c41d26e984b4162b7aea677e1c299f1,2d8f950c,Tara Moreno,pwashington@example.com,4039453563526373,"Clark, Brown and Little",Food,4460.59,EUR,Transfer,Pending,Uruguay,POS,2023-07-21 18:57:16,0
35b756dd0aa44d9ba937b66ec655663f,2f2a983e,Dustin Hicks,chamilton@example.org,2582033058008577,"Burch, Wilson and Ferguson",Electronics,339.11,GBP,Withdrawal,Failed,Australia,Web,2023-06-18 06:45:00,0
7e15bf1e8ad54e2982aa9ee8e0a4a336,57fe25f6,Regina Johnson,jasminegarcia@example.com,370393371866238,Phillips-Roberts,Travel,724.25,GBP,Withdrawal,Failed,British Indian Ocean Territory (Chagos Archipelago),POS,2023-05-03 01:51:48,0
3805b8c9d42f480cad0023877ec9cfa0,3de08383,Robert Arnold,joshua86@example.net,4641798659616815763,Ramirez Ltd,Entertainment,2640.63,CAD,Transfer,Failed,Djibouti,POS,2023-07-23 02:26:25,0
dcf7031a67a944c395b03a9aaa7fd89a,2f22b362,Anthony Little,virginia28@example.net,4119746783668278,"Brown, Daugherty and Clark",Entertainment,1305.11,EUR,Transfer,Failed,Norway,POS,2023-01-24 06:39:56,0
eb789e4e6d8e4769b9118fda84a0dc01,d12cc66c,Dr. Sandra Melton,lbarber@example.org,676261649054,"Wilson, Spears and Contreras",Healthcare,955.05,CAD,Withdrawal,Success,Argentina,Web,2023-04-30 06:39:52,0
7ea4c263c66841e2b47cca8cbbd33724,37e951cc,Brittany Maldonado,james01@example.net,3507394519085061,Mcmillan Ltd,Healthcare,2943.98,USD,Withdrawal,Failed,Syrian Arab Republic,Mobile,2023-09-03 07:06:05,0
b8cdd72803d440959491067677ffad5e,04e2163f,Patrick Leblanc,barberryan@example.com,4486626005615395,"Johnson, Payne and Boyd",Retail,2597.37,EUR,Withdrawal,Pending,Saint Barthelemy,POS,2023-03-31 11:37:54,0
4b2fdb1e9a8b426381c1d9f4a926c160,ee28b2b0,Jennifer Zamora,aevans@example.net,376050409171445,Mosley-Lang,Food,3353.88,CAD,Withdrawal,Pending,Benin,POS,2023-11-09 19:58:01,0
f020e7f0d6dd454691b0918bc6c6b168,455b6438,Russell Hughes,louisgonzalez@example.net,6599584420677384,"Hudson, Larson and Mccoy",Healthcare,3723.45,EUR,Payment,Success,Saint Vincent and the Grenadines,POS,2023-02-14 06:04:02,0
0f44120cbd084e2f9590bb5c10b348a8,b3f0146a,Jessica Preston,jmcclure@example.com,4219702432236457766,"Owens, Love and Johnson",Entertainment,772.09,CAD,Payment,Failed,Christmas Island,Web,2023-12-11 07:13:40,0
b6dcdef5c9994bbda28141b5d642027b,f66f2f48,Emily Medina,danieltanner@example.net,4584700872582545152,Weaver Ltd,Retail,804.84,EUR,Transfer,Pending,Brazil,POS,2023-08-05 11:54:36,0
a99864877d1341d9b051153c6fe835b1,1c5beea0,Sabrina Shields,john46@example.org,4108119402748321679,"Wilson, Armstrong and Stewart",Travel,1730.91,EUR,Withdrawal,Pending,Solomon Islands,POS,2023-10-31 02:15:31,0
1ea452e80350496f83aea8a36ffa1058,b7e74c61,Ian Kelly,jacksonchristine@example.org,2237985996590165,King-Sanford,Food,4430.43,GBP,Payment,Failed,Sri Lanka,ATM,2023-11-14 20:38:22,0
4e8a2a1ba44f410eaf8d996527efb20c,31553dd0,Evelyn Hill,danieltheresa@example.com,4433726035025484,Cook Inc,Entertainment,524.91,USD,Purchase,Failed,Pitcairn Islands,POS,2023-11-11 05:28:17,0
6f64829979c64f0e8b9a8853484fd247,50c89ca4,Valerie Pierce,flowerslisa@example.net,6561855401734913,Ray-Stephens,Travel,1215.63,USD,Transfer,Failed,Saint Martin,POS,2023-10-26 14:11:53,0
0286b480d24547f8b5ce14203fd8dac9,e7912140,Tiffany Brown,colelopez@example.net,4272315242784994,Savage Inc,Travel,4129.83,CAD,Withdrawal,Failed,Chad,POS,2023-03-22 06:12:44,0
177dfac72b414f61b1d865559287f1f4,bdb1e0c1,Lauren Chapman,bball@example.com,4794212726148318,Owens Inc,Retail,813.24,EUR,Withdrawal,Failed,Liechtenstein,ATM,2023-01-01 11:34:15,0
01c3bf5189cd462ca521137e48f28399,ba29fff6,Melissa Bowman,imiller@example.com,4651052874399,"Kennedy, Palmer and Richardson",Retail,4175.34,EUR,Purchase,Success,Liechtenstein,POS,2023-04-02 02:14:02,0
3e992dc7d0e743a1a019a7227818aee0,3d1e951f,Miguel Blackburn,ohernandez@example.net,630438215992,"Parker, Bell and Odom",Entertainment,4370.11,GBP,Payment,Failed,Ghana,Web,2023-09-19 07:34:50,1
db9a99d489d649fb91b5dcabd563d48a,c8b45d56,Marcus Allen,vchung@example.net,3583238138488841,"Thompson, Blake and Norris",Travel,2473.75,EUR,Purchase,Success,Latvia,Mobile,2023-10-31 08:05:54,0
68ee98295b9347c2b7a82dd5c9fc2de8,a7d0864d,Sharon Humphrey,denisemueller@example.org,676360948027,"Jensen, Lucas and Moore",Healthcare,2932.29,CAD,Payment,Success,Slovakia (Slovak Republic),Mobile,2023-11-19 03:05:33,0
04249f814ccd46e79c01c72d998e9afa,5aa21295,Justin Butler,vanessajones@example.org,4943749224272,Tyler Inc,Electronics,1116.38,CAD,Transfer,Success,Dominica,Mobile,2023-04-19 11:45:26,0
89e6d63d72b74968a098d9a3cb60b774,f35af8ca,Amanda Wood,jessicaallen@example.com,4086840853035,"Johnson, Combs and Thomas",Healthcare,2026.0,CAD,Transfer,Pending,Malta,Web,2023-11-12 11:14:17,0
aa18bb3827994c6f9452b1a46221c69b,b6f89d11,Kimberly Austin,justinfarrell@example.com,4543285027616,Morris-Davis,Travel,3559.78,CAD,Payment,Success,Guyana,ATM,2023-02-12 20:47:23,1
0551d51cfaf74bfdabef2ca40c5e433a,15561046,Kylie Taylor,wellstracy@example.net,3514119061441722,Young-Stevens,Electronics,1243.52,EUR,Withdrawal,Success,Montenegro,POS,2023-01-19 23:13:47,1
11c7116fd7a24b269afa2549afeef773,cd7789a8,Joseph Morris,smithjillian@example.com,4400675885479388650,"Page, Howard and Fernandez",Retail,1041.27,GBP,Transfer,Success,Niue,Web,2023-10-16 19:26:46,0
fa3c15acf72d49d8b38143a09599986c,38af660a,Christina Hunt,richard80@example.org,4163908473443090,Roberts and Sons,Healthcare,2348.37,EUR,Payment,Success,Palestinian Territory,Mobile,2023-10-26 15:48:53,0
5c427afc5d014a2aa4270e795a16231f,c2e72453,Sonia Davis,janice81@example.org,3595044951572745,"Silva, Ramsey and Bradford",Entertainment,3967.12,GBP,Transfer,Success,Senegal,Mobile,2023-03-29 16:48:57,0
8fe84d04fb034b8aa77bebe46e24ca75,78247915,Diane Nguyen,cesarmendoza@example.org,4559588794157500363,Lee LLC,Electronics,3717.43,USD,Payment,Success,United States of America,POS,2023-01-26 05:49:18,0
691a07c33dff44f9a38dfe3499b09358,2bb96914,Andrew Robinson,denise18@example.com,3554661659448800,Long-Salas,Electronics,967.41,CAD,Transfer,Failed,Lao People's Democratic Republic,POS,2023-01-30 17:59:53,0
15cf5f12014543bdaae6e75d3b2841f6,6741efd6,Adrienne Jackson,mbarber@example.org,4588960420966,Harris and Sons,Food,785.29,EUR,Purchase,Pending,Bermuda,Mobile,2023-06-06 20:32:39,0
0028ae45d9aa448c8a910883811c590e,e6612675,Shannon Burgess,richard27@example.com,4372975160094558,"Roberts, Gonzalez and Rogers",Travel,3576.17,EUR,Withdrawal,Pending,Taiwan,ATM,2023-04-28 04:26:38,0
8ce57ba93a004d838234442e089cb65b,ec93d55c,Tina Obrien,lwebb@example.org,676279591173,"Lester, Harris and Duffy",Food,3800.29,CAD,Purchase,Failed,Uruguay,ATM,2023-01-21 23:20:03,0
a690bd73f3f94a169d969b0c89fecdca,86ef9d41,Jessica Ramirez DDS,ganderson@example.org,6011315464331210,Kramer PLC,Food,3411.52,CAD,Payment,Failed,Cote d'Ivoire,Web,2023-04-27 10:25:15,0
626470f5a7ef4551bb8c834e7acc72ff,36fb25f0,Vincent Mora,rodriguezdylan@example.net,4467018777599424,Hernandez-Suarez,Travel,4009.63,CAD,Transfer,Pending,Saint Helena,POS,2023-10-10 02:00:35,0
41b40a16c56140fb8e0c2de3e5562c40,af339d0c,Nicole Mullen,hharris@example.net,4642122768521955,Boyd-Bond,Retail,2373.73,EUR,Purchase,Pending,Malta,POS,2023-04-29 08:00:16,0
a160a243fcdf4a47ac8ad6de5dd3ba25,bdc9c775,Erik Davis,ericacraig@example.com,347489753373064,Forbes-Skinner,Healthcare,900.51,USD,Purchase,Failed,Guam,ATM,2023-07-27 19:32:08,0
f6486d1a93a84d428830df92ca3bf345,a9db67e1,Bailey Rodriguez,jeremy51@example.net,4637323957075388955,Rice PLC,Retail,3710.63,CAD,Payment,Pending,Cote d'Ivoire,ATM,2023-06-14 00:08:04,0
84af62c831794e93bd2474ed00ba20bf,ec81aa75,Paul Williams,parkeralexander@example.net,2226494395495459,Kramer PLC,Entertainment,4746.17,EUR,Transfer,Pending,Serbia,Mobile,2023-10-10 13:53:30,0
ce0a30fbac22410593554e78bf675e29,6fe01dcc,Anthony Mercado,bjones@example.net,639071432921,Wallace Ltd,Food,1123.0,CAD,Transfer,Failed,Gibraltar,ATM,2023-05-03 09:12:54,0
011f254f5a8a4e278a7ec392bc6a0caa,8110773e,Brittany Fischer,virginiasmith@example.net,6011050374058187,"Gonzalez, Christian and Carson",Travel,3726.61,EUR,Withdrawal,Pending,Libyan Arab Jamahiriya,POS,2023-04-06 00:17:41,0
2730a0438f1147cfb362fc2b9e6a8a2e,b91f69dc,Brandon Wiley,bonnie79@example.com,4702578086138474,Williams Group,Retail,3907.76,EUR,Withdrawal,Failed,Puerto Rico,Mobile,2023-04-20 00:42:46,0
a6b424fc7f74463f90b1608e4c63d2ba,43929da9,Brian Kirby,johndouglas@example.com,676391963490,"Aguilar, Mendez and Brandt",Retail,1228.64,USD,Transfer,Success,Bahrain,Web,2023-12-03 04:00:16,0
f95e17ac1ec94ba7a06e11a8422b04dd,6a88bfa0,Tommy Patterson,michaellambert@example.net,4605816398121855,Allen Inc,Entertainment,71.7,CAD,Withdrawal,Pending,Chile,Web,2023-10-02 17:22:33,0
be8fec1eb857405187b4704bd4355a25,5c961a40,Nichole Bailey,gjoseph@example.com,3545974496339229,"Walker, Scott and Dennis",Food,3168.87,USD,Payment,Pending,Albania,Mobile,2023-01-16 22:33:30,0
82eaa8144ec740518add6d2db6201c37,3270fc41,Travis Sanchez,johncollins@example.org,676164709872,Blair and Sons,Food,4675.1,GBP,Payment,Success,Egypt,Mobile,2023-09-25 10:32:52,0
5cf311cd5f9b4dc78c03433a3380012b,20228a8a,Donald Odom,parksjennifer@example.com,30508524792757,Brewer-Johnson,Food,879.96,CAD,Purchase,Pending,Ecuador,POS,2023-04-20 08:23:14,0
47a2ed9c20fd410ca89afe546935df66,eb37d4c5,Ralph Hanson,tabithaleonard@example.net,3549338009970233,Roberts LLC,Electronics,4618.48,CAD,Withdrawal,Success,Netherlands Antilles,POS,2023-02-24 16:05:17,0
523bed2d107c46808e68f2b320da333b,d33c4460,Ashley Smith,matthewmullins@example.com,4051163572059695,Taylor-Neal,Travel,1520.06,GBP,Transfer,Failed,Greenland,POS,2023-02-17 06:39:36,0
f8c60ad1a6e342a1b83db5e25b1b3085,96d01bc8,Kenneth Downs,derrickfox@example.org,4101179233834045,Gallegos-Olson,Electronics,4958.56,CAD,Payment,Pending,Hong Kong,ATM,2023-01-04 03:55:43,0
23aa318a4df045f2a07280a0d15f0a48,4d457030,Aaron Macias,mdavis@example.net,566162026066,Martinez Inc,Travel,3835.05,EUR,Transfer,Success,United Arab Emirates,POS,2023-09-13 10:02:06,0
3fcea3f1b6264e2786be037054e12c99,e1b4f578,Christina Macdonald,yhansen@example.com,3592523812462280,Obrien and Sons,Travel,2490.13,GBP,Purchase,Failed,Honduras,POS,2023-05-20 05:01:56,0
c4233f42664d49569d6db77ba9e3e376,1b9d53f8,Alan Howard,emilybaldwin@example.net,5317254514394345,Jackson-Saunders,Entertainment,1864.42,CAD,Withdrawal,Success,Cocos (Keeling) Islands,ATM,2023-09-02 20:26:53,0
